callsign,valid_from,valid_to,days,origin,departure_time,destination,flight_time,flight_rules,aircraft_type,rvsm,equipment,pbn,route,alt,eet,performance,operator,remark
TAM3616,040825,040825,1,SBSP,2120,SBGO,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UZ25 CORVO,,,,,RMK/TCAS
TAM3616,010825,010825,5,SBSP,2120,SBGO,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UZ25 CORVO,,,,,RMK/TCAS
TAM3616,030825,030825,7,SBSP,2030,SBGO,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UZ25 CORVO,,,,,RMK/TCAS
TAM3617,030825,030825,7,SBGO,2310,SBSP,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ESBOD DCT ISISA DCT UTLOT,,,,,RMK/TCAS
TAM3617,050825,050825,2,SBGO,2345,SBSP,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ESBOD DCT ISISA DCT UTLOT,,,,,RMK/TCAS
TAM3617,010825,010825,5,SBGO,2345,SBSP,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ESBOD DCT ISISA DCT UTLOT,,,,,RMK/TCAS
TAM3617,040825,040825,1,SBGO,2345,SBSP,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ESBOD DCT ISISA DCT UTLOT,,,,,RMK/TCAS
TAM3617,060825,060825,3,SBGO,2345,SBSP,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ESBOD DCT ISISA DCT UTLOT,,,,,RMK/TCAS
TAM3617,310725,310725,4,SBGO,2345,SBSP,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ESBOD DCT ISISA DCT UTLOT,,,,,RMK/TCAS
TAM3622,310725,310725,4,SBSP,0950,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3622,020825,020825,6,SBSP,0945,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3622,040825,040825,1,SBSP,0950,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3622,010825,010825,5,SBSP,0950,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3622,060825,060825,3,SBSP,0950,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3622,030825,030825,7,SBSP,1125,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3622,050825,050825,2,SBSP,0950,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3624,010825,010825,5,SBSP,1350,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3624,020825,020825,6,SBSP,1255,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3624,040825,040825,1,SBSP,1350,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3624,050825,050825,2,SBSP,1350,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3624,310725,310725,4,SBSP,1350,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3624,060825,060825,3,SBSP,1350,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3624,030825,030825,7,SBSP,1240,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3628,060825,060825,3,SBSP,1740,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3628,010825,010825,5,SBSP,1740,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3628,310725,310725,4,SBSP,1740,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3628,030825,030825,7,SBSP,1545,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3628,040825,040825,1,SBSP,1740,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3628,020825,020825,6,SBSP,1745,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3628,050825,050825,2,SBSP,1740,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3634,060825,060825,3,SBSP,2250,SBSV,0205,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3634,030825,030825,7,SBSP,2250,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3634,050825,050825,2,SBSP,2250,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3634,310725,310725,4,SBSP,2250,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3634,040825,040825,1,SBSP,2250,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3634,010825,010825,5,SBSP,2250,SBSV,0205,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
TAM3638,030825,030825,7,SBGR,1210,SBCY,0200,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 PANAB DCT RODAD UM775 SINIP,,EET/SBAZ0129,,,RMK/TCAS
TAM3638,050825,050825,2,SBGR,1210,SBCY,0200,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 PANAB DCT RODAD UM775 SINIP,,EET/SBAZ0129,,,RMK/TCAS
TAM3638,010825,010825,5,SBGR,1210,SBCY,0200,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 PANAB DCT RODAD UM775 SINIP,,EET/SBAZ0129,,,RMK/TCAS
TAM3638,060825,060825,3,SBGR,1210,SBCY,0200,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 PANAB DCT RODAD UM775 SINIP,,EET/SBAZ0129,,,RMK/TCAS
TAM3638,040825,040825,1,SBGR,1210,SBCY,0200,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 PANAB DCT RODAD UM775 SINIP,,EET/SBAZ0129,,,RMK/TCAS
TAM3638,020825,020825,6,SBGR,1210,SBCY,0200,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 PANAB DCT RODAD UM775 SINIP,,EET/SBAZ0129,,,RMK/TCAS
TAM3638,310725,310725,4,SBGR,1210,SBCY,0200,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 PANAB DCT RODAD UM775 SINIP,,EET/SBAZ0129,,,RMK/TCAS
TAM3640,010825,010825,5,SBSP,0935,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3640,310725,310725,4,SBSP,0935,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3640,060825,060825,3,SBSP,0935,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3640,040825,040825,1,SBSP,0935,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3640,020825,020825,6,SBSP,0930,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3640,030825,030825,7,SBSP,1225,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3640,050825,050825,2,SBSP,0935,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3642,050825,050825,2,SBSP,1145,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3642,020825,020825,6,SBSP,1145,SBVT,0110,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3642,010825,010825,5,SBSP,1145,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3642,310725,310725,4,SBSP,1145,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3642,060825,060825,3,SBSP,1145,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3642,030825,030825,7,SBSP,1035,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3642,040825,040825,1,SBSP,1145,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3644,040825,040825,1,SBSP,2000,SBVT,0110,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3644,310725,310725,4,SBSP,2000,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3644,060825,060825,3,SBSP,2000,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3644,050825,050825,2,SBSP,2000,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3644,010825,010825,5,SBSP,2000,SBVT,0110,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3644,020825,020825,6,SBSP,2015,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3646,030825,030825,7,SBSP,2015,SBVT,0110,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 CXI DCT SEGLI DCT TODET,,EET/SBCW0010,,,RMK/TCAS
TAM3652,030825,030825,7,SBGR,1515,SBSV,0200,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0056,,,RMK/TCAS
TAM3652,310725,310725,4,SBGR,1515,SBSV,0200,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0056,,,RMK/TCAS
TAM3652,050825,050825,2,SBGR,1515,SBSV,0200,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0056,,,RMK/TCAS
TAM3652,020825,020825,6,SBGR,1515,SBSV,0200,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0056,,,RMK/TCAS
TAM3652,060825,060825,3,SBGR,1515,SBSV,0200,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0056,,,RMK/TCAS
TAM3652,010825,010825,5,SBGR,1515,SBSV,0200,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0056,,,RMK/TCAS
TAM3652,040825,040825,1,SBGR,1515,SBSV,0200,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0056,,,RMK/TCAS
TAM3654,040825,040825,1,SBGR,1340,SBRB,0355,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 UKLOD UM775 SILIC DCT,,EET/SBAZ0127,,,RMK/TCAS
TAM3654,030825,030825,7,SBGR,1340,SBRB,0355,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 UKLOD UM775 SILIC DCT,,EET/SBAZ0127,,,RMK/TCAS
TAM3654,010825,010825,5,SBGR,1340,SBRB,0355,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 UKLOD UM775 SILIC DCT,,EET/SBAZ0127,,,RMK/TCAS
TAM3654,310725,310725,4,SBGR,1340,SBRB,0355,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 UKLOD UM775 SILIC DCT,,EET/SBAZ0127,,,RMK/TCAS
TAM3654,060825,060825,3,SBGR,1340,SBRB,0355,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 GERTU UL201 UKLOD UM775 SILIC DCT,,EET/SBAZ0127,,,RMK/TCAS
TAM3656,060825,060825,3,SBGR,0225,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3656,310725,310725,4,SBGR,0240,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3656,050825,050825,2,SBGR,0225,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3656,030825,030825,7,SBGR,0225,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3656,010825,010825,5,SBGR,0230,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3656,040825,040825,1,SBGR,0225,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3656,020825,020825,6,SBGR,0225,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3657,030825,030825,7,SBBR,0740,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3657,060825,060825,3,SBBR,0740,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3657,050825,050825,2,SBBR,0740,SBGR,0125,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3657,010825,010825,5,SBBR,0750,SBGR,0125,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3657,040825,040825,1,SBBR,0740,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3657,020825,020825,6,SBBR,0740,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3657,310725,310725,4,SBBR,0750,SBGR,0125,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3664,060825,060825,3,SBGR,1730,SBSI,0235,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV DCT OPNUS UM417 TEGAD DCT,,EET/SBAZ0155,,,RMK/TCAS
TAM3664,040825,040825,1,SBGR,1730,SBSI,0235,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV DCT OPNUS UM417 TEGAD DCT,,EET/SBAZ0155,,,RMK/TCAS
TAM3664,010825,010825,5,SBGR,1725,SBSI,0235,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV DCT OPNUS UM417 TEGAD DCT,,EET/SBAZ0155,,,RMK/TCAS
TAM3664,310725,310725,4,SBGR,1730,SBSI,0235,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV DCT OPNUS UM417 TEGAD DCT,,EET/SBAZ0155,,,RMK/TCAS
TAM3664,030825,030825,7,SBGR,1720,SBSI,0235,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV DCT OPNUS UM417 TEGAD DCT,,EET/SBAZ0155,,,RMK/TCAS
TAM3664,020825,020825,6,SBGR,1730,SBSI,0235,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV DCT OPNUS UM417 TEGAD DCT,,EET/SBAZ0155,,,RMK/TCAS
TAM3664,050825,050825,2,SBGR,1730,SBSI,0235,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV DCT OPNUS UM417 TEGAD DCT,,EET/SBAZ0155,,,RMK/TCAS
TAM3676,040825,040825,1,SBGR,1600,SBRF,0245,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 AKPAS DCT ANBEX,,EET/SBRE0056,,,RMK/TCAS
TAM3676,060825,060825,3,SBGR,1535,SBRF,0245,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 AKPAS DCT ANBEX,,EET/SBRE0056,,,RMK/TCAS
TAM3676,310725,310725,4,SBGR,1535,SBRF,0245,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 AKPAS DCT ANBEX,,EET/SBRE0056,,,RMK/TCAS
TAM3676,050825,050825,2,SBGR,1535,SBRF,0245,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 AKPAS DCT ANBEX,,EET/SBRE0056,,,RMK/TCAS
TAM3676,020825,020825,6,SBGR,1535,SBRF,0245,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 AKPAS DCT ANBEX,,EET/SBRE0056,,,RMK/TCAS
TAM3676,030825,030825,7,SBGR,1535,SBRF,0245,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 AKPAS DCT ANBEX,,EET/SBBS0010,,,RMK/TCAS
TAM3676,010825,010825,5,SBGR,1535,SBRF,0245,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 AKPAS DCT ANBEX,,EET/SBRE0056,,,RMK/TCAS
TAM3686,310725,310725,4,SBSP,0015,SBSV,0205,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ZUMBA,,EET/SBRE0100,,,RMK/TCAS
